天数,销量
2020-04-24,1
2020-04-25,1
2020-04-26,1
2020-04-27,1
2020-04-28,5
2020-04-29,1
2020-04-30,6
2020-05-01,5
2020-05-02,2
2020-05-03,2
2020-05-04,4
2020-05-05,1
2020-05-06,6
2020-05-07,3
2020-05-08,13
2020-05-09,6
2020-05-10,8
2020-05-11,7
2020-05-12,6
2020-05-13,8
2020-05-14,4
2020-05-15,20
2020-05-16,11
2020-05-17,10
2020-05-18,9
2020-05-19,8
2020-05-20,9
2020-05-21,7
2020-05-22,4
2020-05-23,4
2020-05-24,8
2020-05-25,8
2020-05-26,5
2020-05-27,7
2020-05-28,7
2020-05-29,7
2020-05-30,6
2020-05-31,7
2020-06-01,7
2020-06-02,7
2020-06-03,5
2020-06-04,8
2020-06-05,3
2020-06-06,2
2020-06-07,4
2020-06-08,4
2020-06-09,5
2020-06-10,5
2020-06-11,3
2020-06-12,7
2020-06-13,5
2020-06-14,2
2020-06-15,9
2020-06-16,12
2020-06-17,14
2020-06-18,14
2020-06-19,7
2020-06-20,10
2020-06-21,2
2020-06-22,3
2020-06-23,2
2020-06-24,1
2020-06-25,2
2020-06-26,2
2020-06-27,3
2020-06-28,6
2020-06-29,3
2020-06-30,5
2020-07-01,2
2020-07-02,3
2020-07-03,2
2020-07-04,6
2020-07-05,2
2020-07-06,3
2020-07-07,4
2020-07-08,13
2020-07-09,4
2020-07-10,1
2020-07-11,4
2020-07-12,2
2020-07-13,1
2020-07-14,3
2020-07-15,4
2020-07-16,1
2020-07-17,7
2020-07-18,4
2020-07-19,7
2020-07-20,4
2020-07-21,2
2020-07-22,3
2020-07-23,2
2020-07-24,1
2020-07-25,2
2020-07-26,2
2020-07-27,1
2020-07-28,2
2020-07-29,2
2020-07-30,6
2020-07-31,2
2020-08-01,3
2020-08-02,3
2020-08-03,4
2020-08-04,1
2020-08-05,5
2020-08-06,2
2020-08-07,1
2020-08-08,0
2020-08-09,2
2020-08-10,3
2020-08-11,1
2020-08-12,2
2020-08-13,3
2020-08-14,4
2020-08-15,0
2020-08-16,4
2020-08-17,4
2020-08-18,5
2020-08-19,1
2020-08-20,3
2020-08-21,2
2020-08-22,17
2020-08-23,6
2020-08-24,2
2020-08-25,3
2020-08-26,6
2020-08-27,3
2020-08-28,3
2020-08-29,2
2020-08-30,4
2020-08-31,2
2020-09-01,2
2020-09-02,5
2020-09-03,3
2020-09-04,5
2020-09-05,5
2020-09-06,2
2020-09-07,2
2020-09-08,4
2020-09-09,7
2020-09-10,4
2020-09-11,2
2020-09-12,6
2020-09-13,6
2020-09-14,3
2020-09-15,1
2020-09-16,6
2020-09-17,11
2020-09-18,7
2020-09-19,25
2020-09-20,15
2020-09-21,5
2020-09-22,20
2020-09-23,10
2020-09-24,8
2020-09-25,8
2020-09-26,7
2020-09-27,7
2020-09-28,9
2020-09-29,7
2020-09-30,25
2020-10-01,45
2020-10-02,17
2020-10-03,8
2020-10-04,6
2020-10-05,2
2020-10-06,13
2020-10-07,4
2020-10-08,7
2020-10-09,3
2020-10-10,11
2020-10-11,10
2020-10-12,11
2020-10-13,33
2020-10-14,20
2020-10-15,11
2020-10-16,46
2020-10-17,17
2020-10-18,13
2020-10-19,13
2020-10-20,15
2020-10-21,75
2020-10-22,87
2020-10-23,28
2020-10-24,102
2020-10-25,10
2020-10-26,18
2020-10-27,5
2020-10-28,5
2020-10-29,5
2020-10-30,12
2020-10-31,44
2020-11-01,34
2020-11-02,32
2020-11-03,19
2020-11-04,16
2020-11-05,19
2020-11-06,17
2020-11-07,9
2020-11-08,17
2020-11-09,13
2020-11-10,86
2020-11-11,71
2020-11-12,24
2020-11-13,11
2020-11-14,15
2020-11-15,18
2020-11-16,11
2020-11-17,1
