天数,销量
2019-10-25,2
2019-10-26,3
2019-10-27,0
2019-10-28,3
2019-10-29,5
2019-10-30,2
2019-10-31,23
2019-11-01,5
2019-11-02,0
2019-11-03,3
2019-11-04,9
2019-11-05,12
2019-11-06,6
2019-11-07,11
2019-11-08,14
2019-11-09,5
2019-11-10,91
2019-11-11,83
2019-11-12,13
2019-11-13,14
2019-11-14,8
2019-11-15,8
2019-11-16,4
2019-11-17,10
2019-11-18,6
2019-11-19,13
2019-11-20,14
2019-11-21,9
2019-11-22,12
2019-11-23,13
2019-11-24,9
2019-11-25,3
2019-11-26,11
2019-11-27,9
2019-11-28,9
2019-11-29,3
2019-11-30,11
2019-12-01,16
2019-12-02,8
2019-12-03,8
2019-12-04,12
2019-12-05,9
2019-12-06,2
2019-12-07,1
2019-12-08,3
2019-12-09,2
2019-12-10,3
2019-12-11,15
2019-12-12,48
2019-12-13,7
2019-12-14,9
2019-12-15,5
2019-12-16,9
2019-12-17,17
2019-12-18,11
2019-12-19,21
2019-12-20,5
2019-12-21,13
2019-12-22,11
2019-12-23,13
2019-12-24,19
2019-12-25,26
2019-12-26,31
2019-12-27,18
2019-12-28,12
2019-12-29,36
2019-12-30,27
2019-12-31,44
2020-01-01,34
2020-01-02,2
2020-01-03,1
2020-01-04,0
2020-01-05,32
2020-01-06,91
2020-01-07,69
2020-01-08,67
2020-01-09,1
2020-01-10,1
2020-01-11,1
2020-01-12,0
2020-01-13,1
2020-01-14,0
2020-01-15,2
2020-01-16,2
2020-01-17,1
2020-01-18,2
2020-01-19,2
2020-01-20,1
2020-01-21,1
2020-01-22,1
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,1
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,11
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,83
2020-02-09,176
2020-02-10,166
2020-02-11,2
2020-02-12,0
2020-02-13,2
2020-02-14,7
2020-02-15,2
2020-02-16,4
2020-02-17,2
2020-02-18,2
2020-02-19,2
2020-02-20,3
2020-02-21,2
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,1
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,67
2020-03-20,109
2020-03-21,95
2020-03-22,106
2020-03-23,11
2020-03-24,42
2020-03-25,17
2020-03-26,1
2020-03-27,119
2020-03-28,313
2020-03-29,245
2020-03-30,216
2020-03-31,68
2020-04-01,0
2020-04-02,0
2020-04-03,2
2020-04-04,0
2020-04-05,0
2020-04-06,0
2020-04-07,2
2020-04-08,0
2020-04-09,1
2020-04-10,1
2020-04-11,0
2020-04-12,0
2020-04-13,0
2020-04-14,0
