天数,销量
2019-10-25,3
2019-10-26,7
2019-10-27,6
2019-10-28,19
2019-10-29,21
2019-10-30,8
2019-10-31,56
2019-11-01,24
2019-11-02,0
2019-11-03,50
2019-11-04,6
2019-11-05,25
2019-11-06,40
2019-11-07,31
2019-11-08,38
2019-11-09,13
2019-11-10,171
2019-11-11,82
2019-11-12,1
2019-11-13,28
2019-11-14,7
2019-11-15,4
2019-11-16,3
2019-11-17,10
2019-11-18,9
2019-11-19,3
2019-11-20,1
2019-11-21,0
2019-11-22,0
2019-11-23,0
2019-11-24,0
2019-11-25,0
2019-11-26,0
2019-11-27,0
2019-11-28,0
2019-11-29,0
2019-11-30,15
2019-12-01,7
2019-12-02,0
2019-12-03,0
2019-12-04,0
2019-12-05,0
2019-12-06,0
2019-12-07,4
2019-12-08,6
2019-12-09,9
2019-12-10,5
2019-12-11,70
2019-12-12,119
2019-12-13,22
2019-12-14,10
2019-12-15,18
2019-12-16,27
2019-12-17,26
2019-12-18,23
2019-12-19,47
2019-12-20,16
2019-12-21,35
2019-12-22,35
2019-12-23,29
2019-12-24,23
2019-12-25,4
2019-12-26,24
2019-12-27,5
2019-12-28,1
2019-12-29,0
2019-12-30,0
2019-12-31,0
2020-01-01,0
2020-01-02,0
2020-01-03,16
2020-01-04,49
2020-01-05,23
2020-01-06,1
2020-01-07,0
2020-01-08,1
2020-01-09,452
2020-01-10,72
2020-01-11,0
2020-01-12,1
2020-01-13,1
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,1
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,12
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,7
2020-02-15,0
2020-02-16,6
2020-02-17,0
2020-02-18,0
2020-02-19,2
2020-02-20,478
2020-02-21,82
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,80
2020-03-20,97
2020-03-21,74
2020-03-22,87
2020-03-23,8
2020-03-24,0
2020-03-25,69
2020-03-26,124
2020-03-27,1
2020-03-28,1
2020-03-29,0
2020-03-30,2
2020-03-31,0
2020-04-01,1
2020-04-02,0
2020-04-03,1
2020-04-04,0
2020-04-05,0
2020-04-06,0
2020-04-07,57
2020-04-08,70
2020-04-09,0
2020-04-10,0
2020-04-11,0
2020-04-12,1
2020-04-13,0
2020-04-14,0
2020-04-15,0
2020-04-16,0
2020-04-17,3
2020-04-18,1
2020-04-19,1
2020-04-20,56
2020-04-21,63
2020-04-22,71
2020-04-23,60
2020-04-24,44
2020-04-25,77
2020-04-26,55
2020-04-27,55
2020-04-28,43
2020-04-29,46
2020-04-30,83
2020-05-01,81
2020-05-02,50
2020-05-03,25
2020-05-04,26
2020-05-05,26
2020-05-06,13
2020-05-07,0
