天数,销量
2019-11-11,2
2019-11-12,0
2019-11-13,0
2019-11-14,0
2019-11-15,0
2019-11-16,0
2019-11-17,0
2019-11-18,0
2019-11-19,0
2019-11-20,0
2019-11-21,0
2019-11-22,0
2019-11-23,0
2019-11-24,0
2019-11-25,0
2019-11-26,0
2019-11-27,0
2019-11-28,0
2019-11-29,0
2019-11-30,0
2019-12-01,0
2019-12-02,0
2019-12-03,0
2019-12-04,0
2019-12-05,0
2019-12-06,0
2019-12-07,0
2019-12-08,0
2019-12-09,0
2019-12-10,0
2019-12-11,0
2019-12-12,0
2019-12-13,0
2019-12-14,0
2019-12-15,0
2019-12-16,0
2019-12-17,0
2019-12-18,0
2019-12-19,0
2019-12-20,0
2019-12-21,0
2019-12-22,0
2019-12-23,0
2019-12-24,0
2019-12-25,0
2019-12-26,0
2019-12-27,4
2019-12-28,35
2019-12-29,35
2019-12-30,67
2019-12-31,336
2020-01-01,42
2020-01-02,18
2020-01-03,46
2020-01-04,52
2020-01-05,62
2020-01-06,26
2020-01-07,49
2020-01-08,11
2020-01-09,1
2020-01-10,0
2020-01-11,48
2020-01-12,51
2020-01-13,75
2020-01-14,67
2020-01-15,113
2020-01-16,99
2020-01-17,18
2020-01-18,1
2020-01-19,0
2020-01-20,4
2020-01-21,23
2020-01-22,8
2020-01-23,7
2020-01-24,10
2020-01-25,12
2020-01-26,13
2020-01-27,22
2020-01-28,22
2020-01-29,13
2020-01-30,51
2020-01-31,32
2020-02-01,37
2020-02-02,26
2020-02-03,54
2020-02-04,34
2020-02-05,37
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,2
2020-02-13,2
2020-02-14,2
2020-02-15,3
2020-02-16,6
2020-02-17,347
2020-02-18,275
2020-02-19,195
2020-02-20,0
2020-02-21,1
2020-02-22,1
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,17
2020-03-06,16
2020-03-07,14
2020-03-08,13
2020-03-09,22
2020-03-10,10
2020-03-11,35
2020-03-12,83
2020-03-13,0
2020-03-14,0
2020-03-15,1
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,4
2020-03-28,45
2020-03-29,75
2020-03-30,163
2020-03-31,106
2020-04-01,69
2020-04-02,34
2020-04-03,30
2020-04-04,19
2020-04-05,0
2020-04-06,0
2020-04-07,0
2020-04-08,0
2020-04-09,7
2020-04-10,8
2020-04-11,9
2020-04-12,8
2020-04-13,19
2020-04-14,42
2020-04-15,39
2020-04-16,34
2020-04-17,55
2020-04-18,59
2020-04-19,38
2020-04-20,59
2020-04-21,61
2020-04-22,86
2020-04-23,86
2020-04-24,89
2020-04-25,91
2020-04-26,69
2020-04-27,75
2020-04-28,96
2020-04-29,94
2020-04-30,66
2020-05-01,92
2020-05-02,75
2020-05-03,39
2020-05-04,66
2020-05-05,58
2020-05-06,60
2020-05-07,57
2020-05-08,53
2020-05-09,54
2020-05-10,60
2020-05-11,52
2020-05-12,58
2020-05-13,39
2020-05-14,68
2020-05-15,96
2020-05-16,7
2020-05-17,30
2020-05-18,32
2020-05-19,40
2020-05-20,27
2020-05-21,46
2020-05-22,51
2020-05-23,61
2020-05-24,44
2020-05-25,53
2020-05-26,58
2020-05-27,57
2020-05-28,51
2020-05-29,24
2020-05-30,52
2020-05-31,66
2020-06-01,64
2020-06-02,54
2020-06-03,45
2020-06-04,49
2020-06-05,42
2020-06-06,49
2020-06-07,53
2020-06-08,70
2020-06-09,56
2020-06-10,43
2020-06-11,44
2020-06-12,76
2020-06-13,50
2020-06-14,62
2020-06-15,43
2020-06-16,33
2020-06-17,116
2020-06-18,162
2020-06-19,57
2020-06-20,58
2020-06-21,28
2020-06-22,27
2020-06-23,29
2020-06-24,20
2020-06-25,24
2020-06-26,22
2020-06-27,34
2020-06-28,26
2020-06-29,24
2020-06-30,33
2020-07-01,32
2020-07-02,39
2020-07-03,27
2020-07-04,48
2020-07-05,42
2020-07-06,42
2020-07-07,28
2020-07-08,31
2020-07-09,45
2020-07-10,50
2020-07-11,52
2020-07-12,58
2020-07-13,49
2020-07-14,51
2020-07-15,36
2020-07-16,49
2020-07-17,33
2020-07-18,39
2020-07-19,36
2020-07-20,44
2020-07-21,32
2020-07-22,35
2020-07-23,36
2020-07-24,27
2020-07-25,22
2020-07-26,40
2020-07-27,41
2020-07-28,12
2020-07-29,37
2020-07-30,29
2020-07-31,56
2020-08-01,37
2020-08-02,30
2020-08-03,42
2020-08-04,38
2020-08-05,28
2020-08-06,28
2020-08-07,36
2020-08-08,34
2020-08-09,44
2020-08-10,9
2020-08-11,0
2020-08-12,0
2020-08-13,0
2020-08-14,10
2020-08-15,14
2020-08-16,0
2020-08-17,40
2020-08-18,84
2020-08-19,32
2020-08-20,47
2020-08-21,34
2020-08-22,48
2020-08-23,35
2020-08-24,45
2020-08-25,33
2020-08-26,62
2020-08-27,42
2020-08-28,51
2020-08-29,25
2020-08-30,36
2020-08-31,33
2020-09-01,33
2020-09-02,49
2020-09-03,34
2020-09-04,40
2020-09-05,35
2020-09-06,41
2020-09-07,43
2020-09-08,42
2020-09-09,34
2020-09-10,54
2020-09-11,37
2020-09-12,53
2020-09-13,54
2020-09-14,43
2020-09-15,54
2020-09-16,52
2020-09-17,43
2020-09-18,51
2020-09-19,41
2020-09-20,63
2020-09-21,84
2020-09-22,63
2020-09-23,51
2020-09-24,37
2020-09-25,41
2020-09-26,36
2020-09-27,61
2020-09-28,78
2020-09-29,27
2020-09-30,22
2020-10-01,18
2020-10-02,17
2020-10-03,23
2020-10-04,42
2020-10-05,30
2020-10-06,29
2020-10-07,21
2020-10-08,18
2020-10-09,30
2020-10-10,27
2020-10-11,24
2020-10-12,14
2020-10-13,29
2020-10-14,22
2020-10-15,28
2020-10-16,22
2020-10-17,27
2020-10-18,28
2020-10-19,12
2020-10-20,0
2020-10-21,24
2020-10-22,15
2020-10-23,15
2020-10-24,20
2020-10-25,11
2020-10-26,15
2020-10-27,22
2020-10-28,17
2020-10-29,23
2020-10-30,33
2020-10-31,45
2020-11-01,41
2020-11-02,22
2020-11-03,17
2020-11-04,18
2020-11-05,7
2020-11-06,10
2020-11-07,12
2020-11-08,13
2020-11-09,12
2020-11-10,31
2020-11-11,55
2020-11-12,18
2020-11-13,13
