天数,销量
2019-11-04,1
2019-11-05,0
2019-11-06,0
2019-11-07,0
2019-11-08,0
2019-11-09,0
2019-11-10,5
2019-11-11,2
2019-11-12,0
2019-11-13,0
2019-11-14,0
2019-11-15,2
2019-11-16,1
2019-11-17,0
2019-11-18,0
2019-11-19,0
2019-11-20,0
2019-11-21,0
2019-11-22,0
2019-11-23,0
2019-11-24,0
2019-11-25,0
2019-11-26,0
2019-11-27,0
2019-11-28,0
2019-11-29,1
2019-11-30,0
2019-12-01,0
2019-12-02,0
2019-12-03,0
2019-12-04,1
2019-12-05,0
2019-12-06,1
2019-12-07,1
2019-12-08,1
2019-12-09,0
2019-12-10,0
2019-12-11,2
2019-12-12,6
2019-12-13,0
2019-12-14,0
2019-12-15,0
2019-12-16,1
2019-12-17,1
2019-12-18,1
2019-12-19,1
2019-12-20,1
2019-12-21,1
2019-12-22,0
2019-12-23,3
2019-12-24,0
2019-12-25,1
2019-12-26,1
2019-12-27,1
2019-12-28,1
2019-12-29,0
2019-12-30,2
2019-12-31,0
2020-01-01,1
2020-01-02,1
