天数,销量
2020-07-08,1
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,0
2020-07-22,0
2020-07-23,0
2020-07-24,0
2020-07-25,0
2020-07-26,0
2020-07-27,0
2020-07-28,0
2020-07-29,1
2020-07-30,3
2020-07-31,9
2020-08-01,1
2020-08-02,1
2020-08-03,2
2020-08-04,13
2020-08-05,5
2020-08-06,12
2020-08-07,133
2020-08-08,246
2020-08-09,119
2020-08-10,132
2020-08-11,78
2020-08-12,66
2020-08-13,61
2020-08-14,27
2020-08-15,4
2020-08-16,15
2020-08-17,5
2020-08-18,12
2020-08-19,9
2020-08-20,4
2020-08-21,68
2020-08-22,21
2020-08-23,23
2020-08-24,57
2020-08-25,37
2020-08-26,20
2020-08-27,6
2020-08-28,1
2020-08-29,0
2020-08-30,0
2020-08-31,0
2020-09-01,1
2020-09-02,1
2020-09-03,0
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,0
2020-09-09,1
2020-09-10,0
2020-09-11,0
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,0
2020-09-16,0
2020-09-17,0
2020-09-18,0
2020-09-19,0
2020-09-20,0
2020-09-21,0
2020-09-22,0
2020-09-23,0
2020-09-24,0
2020-09-25,0
2020-09-26,0
2020-09-27,0
2020-09-28,0
2020-09-29,0
2020-09-30,0
2020-10-01,0
2020-10-02,0
2020-10-03,0
2020-10-04,0
2020-10-05,0
2020-10-06,0
2020-10-07,0
2020-10-08,0
2020-10-09,0
2020-10-10,0
2020-10-11,0
2020-10-12,0
2020-10-13,0
2020-10-14,0
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,0
2020-10-19,0
2020-10-20,0
2020-10-21,0
2020-10-22,0
2020-10-23,0
2020-10-24,0
2020-10-25,0
2020-10-26,0
2020-10-27,0
2020-10-28,0
2020-10-29,0
2020-10-30,0
2020-10-31,0
2020-11-01,1
