天数,销量
2019-12-24,1
2019-12-25,0
2019-12-26,1
2019-12-27,10
2019-12-28,58
2019-12-29,31
2019-12-30,70
2019-12-31,217
2020-01-01,25
2020-01-02,5
2020-01-03,1
2020-01-04,0
2020-01-05,0
2020-01-06,3
2020-01-07,46
2020-01-08,6
2020-01-09,1
2020-01-10,0
2020-01-11,0
2020-01-12,1
2020-01-13,4
2020-01-14,0
2020-01-15,17
2020-01-16,209
2020-01-17,42
2020-01-18,2
2020-01-19,6
2020-01-20,7
2020-01-21,4
2020-01-22,1
2020-01-23,1
2020-01-24,1
2020-01-25,0
2020-01-26,5
2020-01-27,4
2020-01-28,6
2020-01-29,12
2020-01-30,4
2020-01-31,16
2020-02-01,9
2020-02-02,19
2020-02-03,16
2020-02-04,29
2020-02-05,16
2020-02-06,20
2020-02-07,10
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,1
2020-03-07,0
2020-03-08,7
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,1
2020-03-22,23
2020-03-23,16
2020-03-24,22
2020-03-25,31
2020-03-26,33
2020-03-27,12
2020-03-28,28
2020-03-29,20
2020-03-30,25
2020-03-31,37
2020-04-01,20
2020-04-02,20
2020-04-03,16
2020-04-04,22
2020-04-05,19
2020-04-06,20
2020-04-07,19
2020-04-08,25
2020-04-09,38
2020-04-10,44
2020-04-11,31
2020-04-12,33
2020-04-13,46
2020-04-14,58
2020-04-15,39
2020-04-16,45
2020-04-17,59
2020-04-18,59
2020-04-19,62
2020-04-20,83
2020-04-21,99
2020-04-22,103
2020-04-23,75
2020-04-24,100
2020-04-25,98
2020-04-26,82
2020-04-27,95
2020-04-28,103
2020-04-29,104
2020-04-30,93
2020-05-01,127
2020-05-02,101
2020-05-03,108
2020-05-04,96
2020-05-05,87
2020-05-06,78
2020-05-07,84
2020-05-08,74
2020-05-09,67
2020-05-10,75
2020-05-11,71
2020-05-12,68
2020-05-13,42
2020-05-14,80
2020-05-15,116
2020-05-16,22
2020-05-17,49
2020-05-18,52
2020-05-19,57
2020-05-20,52
2020-05-21,62
2020-05-22,64
2020-05-23,61
2020-05-24,67
2020-05-25,61
2020-05-26,70
2020-05-27,47
2020-05-28,60
2020-05-29,47
2020-05-30,52
2020-05-31,49
2020-06-01,81
2020-06-02,47
2020-06-03,40
2020-06-04,57
2020-06-05,49
2020-06-06,33
2020-06-07,37
2020-06-08,51
2020-06-09,46
2020-06-10,38
2020-06-11,45
2020-06-12,43
2020-06-13,37
2020-06-14,44
2020-06-15,38
2020-06-16,30
2020-06-17,94
2020-06-18,152
2020-06-19,40
2020-06-20,33
2020-06-21,23
2020-06-22,18
2020-06-23,18
2020-06-24,21
2020-06-25,13
2020-06-26,25
2020-06-27,26
2020-06-28,33
2020-06-29,26
2020-06-30,26
2020-07-01,28
2020-07-02,28
2020-07-03,22
2020-07-04,24
2020-07-05,23
2020-07-06,22
2020-07-07,21
2020-07-08,23
2020-07-09,23
2020-07-10,12
2020-07-11,24
2020-07-12,24
2020-07-13,31
2020-07-14,18
2020-07-15,16
2020-07-16,12
2020-07-17,17
2020-07-18,16
2020-07-19,22
2020-07-20,11
2020-07-21,17
2020-07-22,10
2020-07-23,15
2020-07-24,11
2020-07-25,10
2020-07-26,18
2020-07-27,19
2020-07-28,14
2020-07-29,24
2020-07-30,16
2020-07-31,21
2020-08-01,18
2020-08-02,18
2020-08-03,20
2020-08-04,21
2020-08-05,20
2020-08-06,32
2020-08-07,20
2020-08-08,23
2020-08-09,26
2020-08-10,9
2020-08-11,12
2020-08-12,12
2020-08-13,25
2020-08-14,17
2020-08-15,18
2020-08-16,13
2020-08-17,13
2020-08-18,24
2020-08-19,27
2020-08-20,25
2020-08-21,20
2020-08-22,17
2020-08-23,26
