天数,销量
2019-10-28,1
2019-10-29,0
2019-10-30,0
2019-10-31,9
2019-11-01,6
2019-11-02,2
2019-11-03,27
2019-11-04,28
2019-11-05,18
2019-11-06,1
2019-11-07,0
2019-11-08,0
2019-11-09,0
2019-11-10,2
2019-11-11,4
2019-11-12,37
2019-11-13,20
2019-11-14,11
2019-11-15,11
2019-11-16,8
2019-11-17,8
2019-11-18,10
2019-11-19,5
2019-11-20,17
2019-11-21,7
2019-11-22,10
2019-11-23,6
2019-11-24,8
2019-11-25,12
2019-11-26,8
2019-11-27,12
2019-11-28,5
2019-11-29,12
2019-11-30,7
2019-12-01,16
2019-12-02,10
2019-12-03,11
2019-12-04,15
2019-12-05,8
2019-12-06,7
2019-12-07,9
2019-12-08,49
2019-12-09,9
2019-12-10,25
2019-12-11,127
2019-12-12,144
2019-12-13,12
2019-12-14,14
2019-12-15,6
2019-12-16,17
2019-12-17,3
2019-12-18,5
2019-12-19,10
2019-12-20,12
2019-12-21,22
2019-12-22,26
2019-12-23,33
2019-12-24,22
2019-12-25,24
2019-12-26,36
2019-12-27,11
2019-12-28,41
2019-12-29,33
2019-12-30,18
2019-12-31,28
2020-01-01,21
2020-01-02,31
2020-01-03,21
2020-01-04,42
2020-01-05,10
2020-01-06,41
2020-01-07,12
2020-01-08,41
2020-01-09,28
2020-01-10,43
2020-01-11,34
2020-01-12,48
2020-01-13,36
2020-01-14,6
2020-01-15,1
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,5
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,0
2020-04-05,0
2020-04-06,0
2020-04-07,0
2020-04-08,0
2020-04-09,0
2020-04-10,0
2020-04-11,0
2020-04-12,0
2020-04-13,0
2020-04-14,0
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,0
2020-04-19,0
2020-04-20,0
2020-04-21,0
2020-04-22,0
2020-04-23,0
2020-04-24,0
2020-04-25,0
2020-04-26,0
2020-04-27,0
2020-04-28,0
2020-04-29,0
2020-04-30,0
2020-05-01,0
2020-05-02,0
2020-05-03,0
2020-05-04,0
2020-05-05,0
2020-05-06,0
2020-05-07,0
2020-05-08,0
2020-05-09,0
2020-05-10,0
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,0
2020-05-16,0
2020-05-17,0
2020-05-18,0
2020-05-19,0
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,0
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,0
2020-05-30,0
2020-05-31,0
2020-06-01,0
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,0
2020-06-15,0
2020-06-16,0
2020-06-17,0
2020-06-18,0
2020-06-19,0
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,1
