天数,销量
2020-08-10,1
2020-08-11,0
2020-08-12,0
2020-08-13,0
2020-08-14,0
2020-08-15,0
2020-08-16,0
2020-08-17,0
2020-08-18,0
2020-08-19,0
2020-08-20,0
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,0
2020-08-25,0
2020-08-26,0
2020-08-27,0
2020-08-28,0
2020-08-29,0
2020-08-30,0
2020-08-31,0
2020-09-01,0
2020-09-02,0
2020-09-03,0
2020-09-04,0
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,0
2020-09-09,0
2020-09-10,0
2020-09-11,0
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,0
2020-09-16,0
2020-09-17,0
2020-09-18,0
2020-09-19,0
2020-09-20,0
2020-09-21,0
2020-09-22,0
2020-09-23,0
2020-09-24,0
2020-09-25,0
2020-09-26,0
2020-09-27,0
2020-09-28,0
2020-09-29,0
2020-09-30,0
2020-10-01,0
2020-10-02,0
2020-10-03,0
2020-10-04,0
2020-10-05,0
2020-10-06,0
2020-10-07,0
2020-10-08,0
2020-10-09,0
2020-10-10,0
2020-10-11,0
2020-10-12,0
2020-10-13,0
2020-10-14,0
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,0
2020-10-19,0
2020-10-20,0
2020-10-21,1
2020-10-22,5
2020-10-23,8
2020-10-24,21
2020-10-25,19
2020-10-26,26
2020-10-27,22
2020-10-28,16
2020-10-29,26
2020-10-30,22
2020-10-31,55
2020-11-01,47
2020-11-02,8
2020-11-03,0
2020-11-04,0
2020-11-05,0
2020-11-06,0
2020-11-07,1
2020-11-08,0
2020-11-09,0
2020-11-10,1
2020-11-11,0
2020-11-12,0
2020-11-13,0
2020-11-14,0
2020-11-15,0
2020-11-16,0
2020-11-17,0
2020-11-18,2
2020-11-19,2
2020-11-20,4
2020-11-21,4
2020-11-22,2
2020-11-23,1
2020-11-24,2
2020-11-25,2
2020-11-26,0
2020-11-27,1
2020-11-28,1
2020-11-29,0
2020-11-30,2
2020-12-01,1
2020-12-02,2
2020-12-03,1
2020-12-04,1
2020-12-05,1
2020-12-06,0
2020-12-07,0
2020-12-08,0
2020-12-09,2
2020-12-10,2
2020-12-11,3
2020-12-12,4
2020-12-13,2
2020-12-14,2
2020-12-15,1
2020-12-16,0
2020-12-17,0
2020-12-18,1
2020-12-19,1
2020-12-20,0
2020-12-21,0
2020-12-22,1
2020-12-23,1
2020-12-24,3
2020-12-25,1
